depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
58,10.8,32.875,32.937,19.79,0.415983557701111,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_223,Moderate Depression,Depression,LowLandPosition
24,17.89,32.652,32.457,19.54,1.4118344783783,9,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_873,High Flat,HighFlat,HighLandPosition
29,16.35,32.239,32.047,17.64,1.34677577018738,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
52,11.04,32.745,32.405,19.45,1.34677577018738,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
52,11.14,32.73,33.044,19.5,1.34677577018738,9,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
139,12.69,35.086,34.884,24.29,0.233195006847382,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
249,10.14,34.927,34.084,21.97,0.215300008654594,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
84,10.34,33.454,34.039,21.62,0.313173323869705,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
71,10.69,32.75,34.173,21.33,0.313173323869705,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
47,14.27,32.211,32.315,15.25,1.34677577018738,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
133,12.3,35.306,34.728,23.2,0.216170400381088,9,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_437,High Flat,HighFlat,HighLandPosition
80,9.33,32.867,32.708,19.39,0.473753601312637,9,FALL,ModerateFlatSand,0.36,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
88,9.13,33.354,32.332,17.34,0.473753601312637,9,FALL,SomewhatDeepFlatSand,0.36,GulfofMaine,GOM_9/133/183/1451,Somewhat Deep Flat,MidFlat,MidLandPosition
93,8.06,33.396,32.395,17.99,0.61623752117157,9,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
56,13.45,32.526,32.36,16.81,1.35633206367493,9,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
49,15.3,32.498,32.538,16.61,1.35633206367493,9,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
79,7.84,32.546,32.298,12.91,1.04705321788788,9,FALL,DeepDepressionGravel,0.5,SouthernNewEngland,SNE_82,Deep Depression,Depression,LowLandPosition
37,9.93,32.371,32.332,10.29,1.01403987407684,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
25,20.74,32.537,31.202,21.71,1.03075790405273,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,21.22,32.72,31.542,21.79,1.03075790405273,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,21.11,32.932,31.317,22.23,1.1112242937088,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
35,19.93,32.977,31.823,21.72,1.1112242937088,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,20.38,32.992,32.007,21.18,1.03075790405273,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
129,13.28,35.32,33.83,20.89,0.889136552810669,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,23.47,33.162,29.132,21.96,1.36752271652222,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,25.76,35.243,32.201,22.23,1.36752271652222,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,22.38,32.22,27.084,21,2.19792532920837,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
17,21.77,30.988,26.26,20.54,5.083251953125,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,21.13,28.924,27.954,20.74,5.083251953125,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,21.03,31.478,31.424,20.96,3.25670552253723,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,20.65,31.517,31.498,21.01,2.56368279457092,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,20.16,31.874,31.818,20.3,1.02473986148834,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
14,19.66,31.294,31.293,19.64,2.56368279457092,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,19.38,31.845,31.712,19.39,1.02473986148834,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
17,19.3,30.889,30.618,19.49,3.32101321220398,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
181,5.04,33.398,32.248,15.07,0.884261131286621,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
155,4.99,33.257,32.258,15.06,0.884261131286621,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
80,11.25,32.878,32.583,14.15,1.21935892105103,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
52,15.39,32.464,32.382,15.46,4.21837282180786,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
34,16.58,32.396,32.26,16.57,4.21837282180786,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_557,High Flat,HighFlat,HighLandPosition
38,14.46,32.634,32.6,14.61,3.55885457992554,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_91,High Flat,HighFlat,HighLandPosition
127,5.7,33.22,32.521,14.22,1.34433209896088,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
205,10.24,35.164,32.575,13.7,1.18472480773926,10,FALL,SideSlopeSand,0.35,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
91,7.03,33.407,32.563,13.66,1.20391869544983,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
203,9.14,35.013,32.171,13.56,0.968973398208618,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
200,9.6,34.949,32.437,13.43,0.968973398208618,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
285,8.66,35.05,32.745,12.42,0.968973398208618,10,FALL,DeepestDepressionSand,0.48,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
87,6.94,33.02,32.286,11.61,5.06112480163574,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
172,5.69,33.263,32.38,11.27,1.30959284305573,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
105,8.19,33.013,32.275,11.12,5.71790599822998,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
114,8.5,33.264,32.437,10.99,4.76306390762329,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
165,5.66,33.532,32.563,11.15,4.76306390762329,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
114,6.32,33.182,32.828,10.98,1.28389298915863,10,FALL,SideSlopeSand,0.17,GulfofMaine,GOM_12,Side Slope,SideSlope,MidLandPosition
169,6.08,33.75,32.679,10.51,1.28389298915863,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
222,7.22,34.224,32.477,12.15,2.2251980304718,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
199,7.83,34.283,33.118,11.37,1.15359210968018,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
206,8.27,34.557,32.677,10.68,1.15359210968018,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
103,8.4,33.971,33.03,10.66,1.25970697402954,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
150,7.7,34.039,32.963,11.05,1.25970697402954,10,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
134,8.22,34.087,33.047,10.83,1.25970697402954,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
198,7.93,34.351,33.032,10.24,4.76306390762329,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
88,10.25,33.217,32.756,10.63,2.72786283493042,10,FALL,SomewhatDeepDepressionSilt/,0.03,GulfofMaine,GOM_247,Somewhat Deep Depression,Depression,LowLandPosition
66,7.25,33.005,32.771,22.78,0.356852889060974,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
60,6.63,32.934,31.948,23.28,0.401797622442245,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
41,8.58,32.81,31.693,23.73,0.911566555500031,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
41,13.83,32.65,31.586,24.19,0.750690996646881,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
170,11.82,35.52,31.889,24.19,0.373597741127014,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
108,14.22,35.857,32.078,25,0.373597741127014,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
48,17.6,35.714,33.305,25.74,0.750690996646881,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,21.9,31.659,31.461,24.24,0.927731990814209,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,20.66,31.76,31.127,24.18,0.927731990814209,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,21.89,31.182,31.184,23.57,2.22775602340698,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,23.8,30.346,30.361,24.22,2.22775602340698,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
27,22.49,31.49,31.168,23.95,0.911566555500031,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
37,9.68,32.678,31.742,23.36,0.911566555500031,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
21,23.61,31.158,30.87,24.18,1.68384087085724,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,22.83,31.601,31.322,23.66,1.68384087085724,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,22.67,30.7,30.53,22.81,2.53687191009521,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,18.36,31.86,31.381,22.79,0.892104983329773,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,22.06,31.243,30.894,22.81,4.04316806793213,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
17,22.55,31.319,31.316,22.56,4.04316806793213,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,19.79,31.687,31.513,22.67,3.63911700248718,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
135,11.39,35.27,34.349,20.64,0.302778452634811,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
267,10.52,35.338,35.133,22.97,0.261303722858429,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
162,11.76,35.332,35.069,22.68,0.302778452634811,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
70,7.44,32.943,32.944,19.19,0.395176559686661,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
74,7.77,33.028,33.016,18.7,0.339350998401642,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
71,7.54,32.944,33.02,18.82,0.339350998401642,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
84,7.32,33.004,34.416,21.36,0.339350998401642,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
94,7.48,33.047,34.36,20.87,0.339350998401642,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
47,8.94,32.616,32.746,20.09,0.768696427345276,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,21.04,30.135,30.11,21.03,2.5037989616394,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
55,8.66,32.732,32.608,19.75,0.395176559686661,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
42,10.77,32.551,32.427,19.87,0.771724700927734,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
21,20.51,31.561,31.092,21.08,5.94129610061646,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
69,8.38,32.865,33.169,19.54,0.395176559686661,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
66,9.01,32.786,32.929,19.23,0.557079434394836,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,19.84,32.07,31.403,20.41,1.57236611843109,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,19.79,31.84,30.012,20.88,9.85024261474609,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,17.52,32.425,31.481,19.18,3.09730935096741,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_25,Shallow Depression,Depression,LowLandPosition
39,12.92,32.429,31.471,19.4,1.29145157337189,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
42,11.88,32.438,31.308,18.98,1.29145157337189,9,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
112,11.01,35.066,34.756,21.04,0.287196815013885,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
87,9.43,33.425,34.909,21.44,0.557079434394836,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,13.48,32.246,31.632,19.05,1.43087685108185,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
31,17.09,31.81,31.794,17.14,1.40265202522278,9,FALL,ModerateDepressionSand,0.17,SouthernNewEngland,SNE_230/229,Moderate Depression,Depression,LowLandPosition
25,17.18,31.945,31.737,17.54,1.43087685108185,9,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
32,16.23,31.86,31.815,16.34,1.29145157337189,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
21,16.68,31.703,31.566,16.94,1.40265202522278,9,FALL,ShallowDepressionSand,0.35,SouthernNewEngland,SNE_316,Shallow Depression,Depression,LowLandPosition
45,13.9,32.331,32.283,14.38,1.19581198692322,9,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_82,Moderate Flat,MidFlat,MidLandPosition
50,14.33,32.754,32.385,16.02,1.19581198692322,9,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
40,13.86,31.666,31.655,13.92,1.01604175567627,10,FALL,ShallowDepressionSand,0.36,SouthernNewEngland,SNE_6,Shallow Depression,Depression,LowLandPosition
50,12.62,31.901,31.904,12.64,1.01604175567627,10,FALL,ModerateDepressionGravel,0.5,SouthernNewEngland,SNE_6,Moderate Depression,Depression,LowLandPosition
125,12.85,35.156,35.254,22.27,0.694370150566101,10,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_437,High Flat,HighFlat,HighLandPosition
48,14.7,32.16,32.163,15,2.57946872711182,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
48,15.22,32.168,32.167,15.53,2.57946872711182,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
84,7.4,33.309,31.851,15.88,1.04386699199677,10,FALL,SomewhatDeepDepressionSand,0.36,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
70,8.8,32.637,31.958,13.87,1.30238771438599,10,FALL,ModerateFlatSand,0.48,GulfofMaine,GOM_557,Moderate Flat,MidFlat,MidLandPosition
335,6.59,34.999,32.019,15.35,0.733410656452179,10,FALL,SideSlopeSand,0.35,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
80,8.76,32.579,32.242,13.24,1.30238771438599,10,FALL,ModerateFlatSand,0.48,GulfofMaine,GOM_557,Moderate Flat,MidFlat,MidLandPosition
180,7.42,34.227,32.126,14.62,1.27739489078522,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
247,8.22,34.87,32.198,13.91,1.43182146549225,10,FALL,DeepestDepressionGravel,0.5,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
65,12.07,32.428,32.285,14.88,1.31602215766907,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
52,14.6,32.277,32.276,14.59,2.57946872711182,10,FALL,ShallowFlatSand,0.36,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
32,15.85,32.226,32.22,15.86,2.22045087814331,10,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
31,14.76,31.45,31.449,14.76,11.4566297531128,10,FALL,VeryShallowFlatSand,0.17,GulfofMaine,GOM_8,Very Shallow Flat,MidFlat,MidLandPosition
62,9.09,31.989,31.633,13.27,2.72146058082581,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
41,13.49,31.849,31.854,13.47,1.19227039813995,10,FALL,ShallowDepressionGravel,0.5,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,11.44,32.239,32.123,12.85,0.855359852313995,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
63,13.91,32.186,32.181,14.13,1.04386699199677,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
63,12.8,32.181,32.178,12.86,0.855359852313995,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
175,4.74,33.201,32.113,13.02,1.27739489078522,10,FALL,LowSlopeSand,0.17,GulfofMaine,GOM_5,Low Slope,LowSlope,LowLandPosition
191,4.72,33.403,31.987,14.57,0.930915296077728,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
182,7.82,34.573,32.175,12.78,1.43182146549225,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
207,7.97,34.672,32.217,10.87,1.20014846324921,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
217,8.3,34.91,31.714,12.08,1.43182146549225,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
180,7.69,34.204,32.181,11.65,1.20218634605408,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
121,7.34,33.488,31.539,11.36,1.20218634605408,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
201,6.55,33.911,32,9.88,1.20014846324921,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
172,5.77,33.571,32.376,9.9,1.12366127967834,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
58,8.91,32.345,32.305,10.66,3.52922105789185,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
38,10.79,31.97,31.711,11.82,3.52922105789185,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_18,High Flat,HighFlat,HighLandPosition
73,7.75,32.47,32.131,10.4,3.52922105789185,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
152,14.07,35.772,33.068,24.66,0.380358248949051,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
237,10.5,35.364,34.738,25.62,0.234183669090271,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
116,13.4,35.514,34.673,25.33,0.2110415995121,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
71,11.66,33.851,34.372,25.06,0.264001846313477,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
128,12.88,34.849,33.486,24.57,0.294944643974304,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,15.31,31.473,30.04,24.85,0.482273668050766,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,24.68,30.971,30.977,24.66,0.584994375705719,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,9.87,31.515,29.811,22.71,3.54845261573792,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,12.52,31.564,30.611,21.53,1.32947385311127,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
51,9.52,32.978,31.466,23.52,0.676827132701874,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
69,9.65,33.027,30.894,23.08,0.601532161235809,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,9.57,33.013,31.784,22.67,0.601532161235809,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
54,9.19,32.684,31.635,23.86,0.676827132701874,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
46,8.35,32.217,30.798,21.52,0.676827132701874,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
42,8.56,32.307,30.683,21.92,0.953852474689484,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
69,9.7,33.056,31.14,24.31,0.526624083518982,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,19.05,31.494,31.307,24.62,0.70903605222702,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,13.45,31.948,31.596,24.62,0.475440740585327,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
16,20.01,30.925,30.648,21.91,5.96834421157837,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,18.36,31.211,31.031,21.99,1.09839081764221,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,15.61,31.408,30.996,22.23,0.838655591011047,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
64,9.22,33.112,32.502,22.09,0.601532161235809,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
70,9.03,33.042,33.404,22.38,0.465925604104996,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
63,8.64,32.612,32.535,21.7,0.465925604104996,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
59,8.69,32.56,32.102,20.96,0.465925604104996,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
68,8.64,32.88,31.749,20.04,0.465925604104996,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
