ATLANTIC.HERRING,BARNDOOR.SKATE,ATLANTIC.COD,AMERICAN.PLAICE,AMERICAN.LOBSTER,NORTHERN.SHORTFIN.SQUID,SPOT,LITTLE.SKATE,WINTER.SKATE,YELLOWTAIL.FLOUNDER,LONGFIN.SQUID,HADDOCK,SILVER.HAKE,ATLANTIC.CROAKER,SMOOTH.DOGFISH,LONGHORN.SCULPIN,SUMMER.FLOUNDER,FOURSPOT.FLOUNDER,BUTTERFISH,SEA.SCALLOP,POLLOCK,BLUEFISH,NORTHERN.SEAROBIN,WINTER.FLOUNDER,ACADIAN.REDFISH,SPINY.DOGFISH,SCUP,RED.HAKE,SPOTTED.HAKE,WHITE.HAKE
0,0.06446326,0,0,0.06114685,0,0,0,0,0,0.8050331,0,0.2158586,0,0,0,0,0.3211029,0.09202689,0,0,0,0,0,0,0,0,0.1978462,0.1327363,0
0,0,0,0,0.2307692,0,0,0.05538462,0,0,0.009230769,0.1923077,0.01384615,0,0,0,0,0.02307692,0.006384615,0.1261538,0,0,0,0,0,0.4384615,0,0.01230769,0,0
0,0,0,0,0,0,1.864306,0,0,0,0.05812435,0,0,0.945319,0,0,0.08223471,0,0.006726377,0,0,0.006112054,0.01383761,0,0,0,0.014297,0,9.120783e-4,0
0.02631579,0,0,0.04736842,0,0.3894737,0,0,0,0,0.01578947,0,0.9210526,0,0,0,0,0,0.1578947,0,0,0,0,0,0.02631579,1.721053,0,0.01052632,0,0
0,0,0,0,0,0,1.80304,0,0,0,0.09780776,0,0,1.55138,0.01557576,0,0.005081171,0,0.04005766,0,0,0.2179084,0.005420886,0,0,0,0.5787271,0,0.001184401,0
0,0,0.7866737,0,0.1132929,0.03560445,0,0,0,0,0,12.25185,2.427122e-4,0,0,0.6137977,0,0,0,0,0,0,0,0,0.01413378,0,0,0.0112037,0,0.1482546
0,0,0,0,0,0,0,1.004286,0.09714286,0,1.241714,0,0.002785714,0,7.601429,0,0.8728571,5e-4,0.003642857,0,0,0.07,0.007214286,0,0,0,0.5017143,0,0,0
0,0,0,0,0,0.1888889,0,0.08888889,0,0.06666667,10.75556,0,0,0,0,0,0,0.01111111,0.2222222,18.11111,0,0,0,0,0,0,0,0,0.7222222,0
0.04436847,0,0,0.01503809,7.845199,0.03101753,0,0,0,0,0.03307101,0.0065418,0.9862463,0,0,0.001363327,0,0,0.02949853,0,0,0,0,0.06223145,0.003762789,0,0,0.04496296,0,0.2606606
0,0.02030946,0,0,0,0.002546654,0,0.04425446,0,0,0.1343121,5.001185,0.02147891,0,0,0,0,0.0795526,0.05280453,0.002445535,0,0,0,0,0,0.04890617,0,0.01996078,0.003570992,0
0.1029654,0.2672114,0,0.168671,0,0,0,0.001282545,0,0,0,0.03357958,0.2902116,0,0,0.0172595,0,0.08804803,9.619084e-5,0,0,0,0,0,0,0,0,0.7395652,0,0.08749792
1.034475,0,0,0.2145962,0,0,0,0,0.006395228,0.008715855,0,0,0.3399743,0,0,0.01639096,0,0.0283739,0,0.001904157,0.012,0,0,0,0.002979334,0.1269528,0,0.0871828,0,0
0,0.03057667,0,0,1.370139,0.07727633,0,0,0,0,0.004463843,0,0.4427657,0,0,0,0,0.008887795,0,0,0,0,0,0,0,29.29397,0,0.5365098,0,0
0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.0025,0,0,0,0.0725,0,0,0,0,0,0,0
0,0,0,0,0,0.16,0,0,0,0,0.4366667,0,0,0,0,0,0,0,0.0085,0.0165,0,0,0,0,0,0,0,0,0.1033333,0
0,0,0,0,0,0.4558,0,0,0,0,2.0232,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0.019,0,0,0.245,0
0.54,0,3.080667,0,0.05733333,0.1526667,0,0,1.272,0,0,0.07,0.005266667,0,0,0.1846667,0,0,0,0.03666667,0,0,0,0.594,0,0.3506667,0,0,0,0
0,0,0,0,0,0.2369969,0,0,0,0,1.735726,0,0.02146635,0,0,0,0,0.06379093,0.04029709,0.001020084,0,0,0,0,0,0,0,0.048,0.2705673,0
0.1054545,0,0,0.02545455,0,0.009090909,0,0,0,0,0,0,0.2727273,0,0,0,0,0,0,0,0,0,0,0,7.225455,0,0,0,0,0.4218182
0,0,0,0,0,0,0,0,0,0,1.0225,0,0,0,0,0,0.0575,0,0.00775,0,0,0,0.0195,0,0,0,0.7775,0,0,0
0,0,0,0,0.35125,0.01575,0,0,0,0,0.02075,0.21375,0.0725,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01102564,0,0,5.023641e-4,0,0,0,0,0,0,0,0,0.07029202,0,0,0.002219415,0,0,0.003290929,0,0,0,0,0,0.02350966,0,0,0.0155,0,0.2473659
0.428,0,0,0.1567333,0,0.0166,0,0.04266667,0,0.02266667,0,148.7907,0.3026667,0,0,0,0,0.1293333,0,0,0,0,0,0,0.0078,0,0,2.201733,0,0.2982667
0,0,0,0,0,0,0,0,0,0,0.3816667,0,0,0,0,0,0,0,0.03166667,0,0,0,0,0,0,0,0.08333333,0,0.03,0
0,0,0,0,0.1202424,0.04021765,0,0,0,0,0.004496908,0,0,0,0,0,0,0,0.04240413,0,0,0,0,0,0,2.599421,0,0.088,0.1685378,0
1.738811,2.081659,0,0,0,0.01293632,0,0.04994637,1.123296,0.01841269,0.05959681,0.04176079,0.07872238,0,0,0.2554706,0,0.07239762,0,0.1794091,0,0,0,2.937919,0.0130906,3.677273,0,0.4281667,0,0
1.111319,0.03548016,0.007707957,0.05842621,0.3095844,0,0,0,0,0,0,0,1.231178,0,0,0,0,0,8.889064e-4,0.00108809,0,0,0,0,0,0.2715762,0,0.1294524,0,0.05150178
0,0,0,0,0,0,0.16,0.01925926,0,0,0,0,0.003703704,8.152593,0.1459259,0,0.02,0,0.005925926,0,0,1.111111e-4,1.400741,0,0,0,0.3148148,0,0,0
3.589744e-4,0,0,0,0.1116364,0,0,0.1463581,0,0,0.2793002,1.072935,1.580398,0,0,0.001317214,0,0.1476058,0.3170354,0.06172644,0,0,0,0.01797699,0,0,0,0.6598667,0,0
0,0,0,0,0,0.016,0,0.12,0.3018182,2.914545,0,2.673636,0.1063636,0,0,0.04272727,0,0,0,0.3536364,0,0,0,0,0,0,0,0,0,3.636364e-4
0,0,0,0,0,0,0.008416938,0,0,0,0.1753794,0,0,0.07150222,0.02044,0,0.03157403,0,3.097345e-4,0,0,0,0.03294262,0,0,0,0.039317,0,0.002095634,0
0,0,0,0,0,0,0,0.1466667,0,0,0,0,2.5e-4,0,0,0,0,0.1533333,0,0.585,0,0,0,0,0,0.00625,0,8.333333e-5,0.525,0
0.1029402,0.4906674,0,0,0,0,0,0,0.07322907,0,0,0,0.986449,0,0,0,0,0,0,0,0,0,0,0,2.241086,0,0,0.02566667,0,1.09569
0,0,0,0,0,0.08,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.02,0
0.0165,0,0,0.4125,0,0.0585,0,0,0,0,0,0,0.5585,0,0,0,0,0,0.009,0.0285,0.0795,0,0,0,3.1035,5.0005,0,0.8415,0,0.636
0,0,1.904444,0,0,0.03777778,0,0,0,0.3293333,0.02,38.74889,0,0,0,0.4333333,0,0,0,1.080444,0,0,0,0.6062222,0,0,0,0,0,0
0.874738,0,0,0.1214924,0,0.04020736,0,0,0,0,0,0.03690834,0.5698361,0,0,0,0,0,0,0,0,0,0,0,0.8470412,0.1066834,0,0.186087,0,0.1707896
0,0,0,0,0,0,0,0.04617654,0,0.003247294,0.3151771,0,0.07690657,0,0,0,0,0.08107857,0.05420354,0.007405057,0,0,0,0,0,0,0,0.003666667,0.3451698,0
0,0,0,0,0,0,0,0,0,0,0.5275,0,0,0,0,0,0,0,0,0,0,0,15.245,0,0,0,0,0,0,0
0.03269231,0,0,0.01695479,3.168364,4.43577e-4,0,0,0,0,0.03243571,0.009129449,0.4633896,0,0,0,0,0,1.037058e-4,0,0,0,0.003039659,0.01363255,0.02668451,0.0990186,0.002412769,0.01646875,0,0.02280891
0,0.6928435,0,0,0,0.01603974,0,0.0584865,4.686523,0,0.004974705,0,3.908945e-4,0,0,0,0,0,0.1245575,0,0,0.7165414,0,0.0352349,0,0.6809917,0,0,0,0
0,0,0,0,0,0.7940113,0,0.002501432,0,0,0.2651971,0,0.003755653,0,0,0,0,0.01117974,0,0,0,0,0,0,0,0.03262495,0,0.00115873,0.0952975,0
0,0,0,0,0,0,0,0.4258824,0,0,0.18,0,5.882353e-5,0.3982353,3.912941,0,0.5029412,5.882353e-5,0.02252941,0,0,0,0.2088235,0,0,0,0.03964706,0,0.02117647,0
0,0.3926316,5.555789,0,0.1431579,0,0,0.04947368,0,0.01684211,0,18.17895,0,0,0,1.053684,0,0.01789474,0,0.1947368,0,0,0,0.6905263,0,0,0,0.001368421,0,0.09157895
0.7507143,0,0,0.4371429,0,0,0,0,0,0,0.01928571,0,0.3660714,0,0,0,0,0,0,0,0,0,0,0,0.295,6.027857,0,0.4796429,0,0
0,0,0.5571429,0.02142857,0,0,0,0,0,0,0,0.4214286,0.2857143,0,0,0,0,0,0,0,5.564286,0,0,0,3.357143,5.964286,0,0,0,0.2857143
0,0,0,0,0,0,0,0.2187907,0,0,0.037277,0,0.003630599,0,0,1.899371e-5,0,0.0450219,0.01897997,0.02071189,0,0,0,0.009209265,0,0,0,1.754386e-5,0.2043987,0
0.2353576,0,0,0,0,0,0,0.06060932,0,0.009860204,1.318896,0.003852815,0.01788675,0,0.3926316,0,0,0.03156427,0.004279227,0.1673654,0,0,0.002115599,0.08805571,0,0.08742932,0.02344391,0,0.01203633,0
0.005882353,0.03529412,0,0,0.2294118,0.02941176,0,1.429412,0,0.09411765,0,0.01764706,0.3941176,0,0,3.588235,0,0.4411765,0,0.1647059,0,0,0,0,0,0,0,0.5,0,0
0,0,0,0,0,0,0,0.014,0,0,0.374,0,0.0036,0,0,0,0.076,0,1e-4,0,0,0,1.028,0,0,0,0,0,0.064,0
0.02380952,0,3.252381,0.1333333,0,0,0,0,0,0,0,0.7333333,0.05714286,0,0,0.08571429,0,0,0,0,0.4666667,0,0,0,0.00952381,8.014286,0,0.2190476,0,0
0,0,0,0,0,0,0,0,0,0,0.385,0,0,0,3.082143,0,0.2092857,0,0.001142857,0,0,0.2014286,0.02071429,0,0,0,0,0,0,0
0,0.05733333,0,0,0,0,0,0.8226667,0.1733333,0.012,0.1693333,0.02266667,0.1146667,0,0,0.056,0,0.232,0,0.001933333,0,0,0,0,0,0,0,0.03606667,0.0072,0
0,0,0,0,0,0,0,0.3375993,0,0,1.044013,0,0,0,0,0,0,0.00427708,0,5.549603,0,0,0,0,0,0,0,0,0.0166736,0
0.1932524,0.1881712,0,0.04510389,0,0.021852,0,0,0,0,0,0.2737973,0.6193075,0,0,0,0,0,0,0,0,0,0,0,0.2359804,0.08212266,0,0.09019298,0,0.1964862
0,0,0,0,1.453333,0.02166667,0,0.02166667,0,0.05333333,0.27,0.002333333,7.5e-4,0,0,0,0,0,0.06166667,0,0,0,0,0.525,0,0,0,8.333333e-5,0,0
0,0,0,0.1699313,1.384173,0.2194059,0,0,0,0.004817414,1.204529e-4,0.1559052,1.934522,0,0,0,0,0,0.4344711,9.067416e-5,0,0,0,0,0.006197273,0.6873672,0,0.6863651,0,0.4486408
0,0,0,0,0.02,0,0,0.29,0.8052381,0,0.006190476,0,0.008571429,0,0.3247619,0,0.3547619,0.1004762,0,1.069524,0,0,0.12,1.902857,0,6.248571,0.02809524,4.285714e-4,0.217619,0
0,0,0,0,0,0,0.2566667,0,0,0,0.4266667,0,0,0.9085714,0.03238095,0,0.1485714,0,0.01619048,0,0,0.1566667,0.004285714,0,0,0,2.325714,0,0,0
0,0,0,0,0.032,0,0,0.737,0,0,0.033,0,0.02,0,0.794,0,0.036,0.099,5e-5,0.524,0,0,0.095,0.048,0,0.145,0.00215,0.001,0.039,0
0,0,0,0,0,0.0434,0,0,0,0,0.836,0,0,0,0,0,0,0,0,2.392,0,0,0,0,0,0,0,2e-4,0,0
0,0,0,0,0,0,0,0.3112851,0,0,0.5427206,0,0.008047827,0,0,0,0,0.06469859,0,0.208849,0,0,0,0,0,0,0,0,0.5410949,0
0,0,0,0,0.08256684,0.03719785,0,0,0,0,0,0,0.4713727,0,0,0,0,0.1378292,0,0,0,0,0,0,0,0.2999514,0,1.420588,0,0
0,0,0,0,0,0.01840211,0,0,0,0,2.296073,0,0,0,0,0,0,0.0241748,0,0.002380197,0,0,0.008416254,0,0,0,0,0,0.2880309,0
0,0,0,0,0,0.005677786,0,0.01511799,0,0,0.1516301,0,0,0,0,0,0,0.02262514,0,0.06876124,0,0,0,0,0,0,0,0,0.01174636,0
0.02274247,0.09553104,0,0.03492137,0,0,0,0,0,0,0,0,0.9719476,0,0,0,0,0,0,0,0,0,0,0,0.2920089,0.05828243,0,0.02884058,0,0.7994336
0,0,0,0,0,0,0,0,0,0,0.08660564,0,0,0,0,0,0.0118436,0,0,0,0,0.1760473,0.04407575,0,0,0,0,0,0,0
0,0,0,0,0,0.04655784,0,0,0,0,0.4941821,0,0,0,0,0,0,0.01650395,0,0,0,0,0,0,0,0,0,0,0.04877339,0
0,0,0,0,0,0,0.005913305,0,0,0,0.6149306,0,0,0.1658803,0,0,0,0,0,0,0,0,0.001014941,0,0,0,0,0,0,0
0.01047619,0,0.08830621,0,0,0.003210653,0,0.2347888,0.1236036,0.1109789,0.1227014,6.034475,0.001357729,0,0,0.03912976,0,5.313143e-4,0.09502739,0.03610343,0,0,0,0.07008172,0,1.376938,0,0.01596825,0,0
0,0,0,0,0,0,6.336066,0,0,0,0.02138374,0,0,0.1299506,0.05480556,0,0.03115107,5.940389e-4,0.01983469,0,0,0.1069758,0.002829771,0,0,0,0.002412769,0,8.085008e-4,0
0.05333333,0,0,0.005333333,0,0.02,0,0,0,0,0,1.478667,0.1,0,0,0,0,0,0,0,0.324,0,0,0,20.85167,0,0,0.06,0,0.14
0.8211966,0,0,0.07801418,0,0,0,0,0,0,0,0,0.5766843,0,0,0,0,0,0,0,0,0,0,0,6.573188,2.256749,0,0.3270889,0,0.1439974
0,0,0,0,0,0,0,10.3295,1.473,0.004,0,0.006,0.129,0,0,1e-4,0.2815,0.0775,1e-4,0,0,0,0.0251,0.5135,0,1.7355,0.003,0.0028,0.445,0
0,0,0,0,0,0,0.03464001,0,0,0,0.2663837,0,0,0.0616092,0,0,0.005862552,0,0,0,0,0.02608245,0.009226439,0,0,0,0.2345186,0,0,0
0,0.3161119,1.129385,0,0.2507013,0,0,0.1227106,0.5894774,0.0337219,0.001445435,34.24104,0.07348159,0,0,0.2372532,0,0.01551881,2.107038e-4,1.00062,0,0,0,0.2153358,0,0,0,0.06528571,0,0.01605546
0,0.1563173,0,0,0.170101,0.02558946,0,0.1549933,0.2474957,0,0.06258197,0.01111857,0.033341,0,0,0,0,0.04292577,0.04888766,7.077506,0,0,0,0,0,1.151699,0,0.3843519,0,0
0,0.1974263,0,0,0.06690909,0.003154325,0,0.1130083,0.2047685,0,0.4592468,0,1.277433e-4,0,0,0,0.1805231,0,0.002673304,0,0,1.034754,4.091235e-4,0,0,6.794307,0,0,0,0
0,0,0,0,0,0,0.8403909,0,0,0,0.2119971,0,0,0.02361905,0,0,0,0,4.740834e-4,0,0,0.6562836,0.008525841,0,0,0,0.9767738,0,0,0
0,0,0,0,0,0,0,0.06111111,0.01666667,0,0.3277778,0,0,0,2.055556,0,0.02222222,0,0,0,0,0.1,0.05555556,0.01111111,0,0,0.2722222,0,0.02777778,0
0.005560054,0.7922771,0,0,0.05515789,0,0,0.2657913,6.678086,0,0,0.2296137,0.02034345,0,0,0,0,0.05970295,0.003493246,0.001035594,0,0,0,0,0,22.56659,0,0.4645088,0,0.01703973
0,0,0,0,0.07636364,0,0,0.1218182,0.03818182,0,0.8418182,0,0,0,1.609091,0,0.9727273,0,0.004181818,0,0,0.1890909,0,0.01818182,0,24.64727,6.363636e-4,0,0,0
0.4049858,0,0,0.03739821,0,0.01833452,0,0,0,0,0,0,1.00801,0,0,0,0,0,0,0,0,0,0,0,1.124918,0.2432966,0,0.07172222,0,0.219934
0,0,0,0,0,0,1.012378,0,0,0,0.08554346,0,0,0.4947071,0,0,0.003078426,0,0.01822707,0,0,0.09446343,4.742113e-4,0,0,0,2.098367,0,0,0
0,0,0,0,0,0,0.03,0,0,0,0.0226087,0,0,12.4113,4.24913,0,0.04304348,0,0.02869565,0,0,0.05043478,0.643913,0,0,0,0.9991304,0,0.03347826,0
0,0,0,0,0,0,0,2.728571,0,0.06214286,0.002857143,0,2.857143e-4,0,0,0,0,1.059286,0,0.1364286,0,0,0,0.3964286,0,0,0.005,0.001,0.6778571,0
0,0,0,0,0,0.002857143,0,0.3235714,0,0,2.540714,0,0.07214286,0,0,0,0,0.04857143,0.015,18.15143,0,0,0,0.02285714,0,0,0,1.428571e-4,0.005214286,0
0.01711844,0,0,0.004925138,0.263619,0.02240698,0,0,0,0,0,2.131024,0.2868092,0,0,0,0,0,0.001474926,0,0,0,0,0,0.09399864,0,0,0.1260317,0,0.2495667
0,0,0,0,0,0,0,0,0,0,0.03323083,0,0,0.08470588,0.8023529,0,0.04258593,0,0.00715773,0,0,0.02742149,6.678339e-4,0,0,0,0.04978383,0,0,0
0.8689186,0,0,0.005935862,0.02532806,0.009010399,0,2.466432e-5,0.004799808,0,0,0.00887669,1.989763,0,0,0,0,0,0,0,0,0,0,0,0.382908,0.1312253,0,0.02271014,0,0.7721139
0,0,0,0,0,0.01111111,0,0.08,0,0,1.044444,0,0,0,0,0,0,0.01333333,0.04222222,0.002222222,0,0,0,0,0,0,0,0,0.08444444,0
0.128,0,0.4053333,0.01293333,0,0.1626667,0,0,0,0,0,0,0.0038,0,0,0,0,0,0,0,0,0,0,0,11.98,12.84933,0.007333333,0.1706667,0,0.3133333
0,0,0,0,0,0.4675,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.01896768,0,0,0,0.03917499,0,0,0.0725812,0.6587692,0,0.003952143,0,0.0230599,0,0,0.01052632,0.02691954,0,0,0,0.004968306,0,0.003566288,0
0,0,0,0,0,0,0,0.0241661,0,0,0.3282462,0,0,0,0,0,0,0.009158531,0,0.7742939,0,0,0,0,0,0,0,0,0.05530146,0
0.5739897,0.1666211,0,0,0.04162909,0.004826118,0,0,0,0,0.003338954,0.6961182,0.2967763,0,0,0,0,0.003830776,0,0,0.28204,0,0,0,2.985995,0.05203306,0,0.01105333,0,1.134981
0,0.42,0.4,0,0,0.04,0,0,0.5,0,0.01333333,3.033333,0,0,0,0.4466667,0,0,0,0.01333333,0,0,0,0.1333333,0,0,0,0,0,0
0,0,0,0,0.09709091,0,0,0.8321137,0.02171496,0,1.043704,0,0.001494596,0,0.06816667,0,0.05447221,4.842709e-4,0.003364676,0.007405057,0,0,0,0.08341323,0,0,0,0.002638889,0.01271656,0
2.947273,0,0,1.330909,0,0.05136364,0,0,0,0,0,0,0.8872727,0,0,0,0,0,0,0,0,0,0,0,0.7618182,4.336364,0,0.07272727,0,0.4618182
0.01176471,0,0,0,0,0,0,0,0,0,0,0.1294118,1.217647,0,0,0,0,0,0,0,0,0,0,0,0,2.005882,0,0.1058824,0,0.3294118
0.3451603,0,0,0.06985077,0,0,0,0,0,0,0,0,0.09759427,0,0,0,0,0,0,0,0,0,0,0,11.41609,0.5885847,0,0.11625,0,0.04624641
0.2194444,0,0,0.2083333,0,0.007222222,0,0,0,0,0,0,0.585,0,0,0,0,0,0,0,0,0,0,0,0.1133333,3.775556,0,0.4988889,0,0.9466667
0.2866667,0,0,0.01333333,0,0.14,0,0,0,0,0,0,4.873333,0,0,0,0,0,0,0,0,0,0,0,0.3466667,0.52,0,0.46,0,0.48
5.148261,0,0.2626087,0.1926087,0.04643478,0.005869565,0,0,0,0.1526087,0.8117391,0,0.1695652,0,0,0.2469565,0.06652174,0,0.83,0,0,0,0,1.890435,0,20.16522,0,0.3017391,0,0
0.2470588,0,0,0.2635294,0.1258824,0.008235294,0,0,0,0,0,0.1376471,0.06,0,0,0,0,0,0,0,0.01882353,0,0,0,0.4235294,0.1752941,0,0.02470588,0,0.5294118
0.07008547,0,0,0,0,0,0,0.1229736,0,0.02567305,1.411373,0.007574062,0.03091388,0,0,0,0.03788469,0.03073506,0.003380039,0.1378751,0,0,0,0,0,0.2773186,0,0,0.0078540080000000009,0
0,0,0,0,0.107,0,0,0.404,0.119,0.571,3.41,0,0,0,0,0,0,0,0,0.0222,0,0,0.04,0,0,0,0,0,0,0
0.1001221,0,0,0.03123945,0.03151515,2.027781e-4,0,0,0,0,0,0,1.013687,0,0,0,0,0,0.001922672,3.475843e-4,0,0,0,0,2.912479,0,0,0.09190476,0,0.1491516
0,0,0,0.112,0.2855556,0,0,0,0,0,0,0,0.1011111,0,0,0.02333333,0,0,0,0.01111111,0,0,0,0.01888889,0.005555556,0,0,0.01472222,0,0.07527778
0,0,0,0,0,0,0,0.35,0,0,0.3875,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.2075,0.0875,0,0,0,0,0,0.6275,0.0575,0,0,0,0,0.6433333,0,0,0,0,0,0,0.3616667,0,0,0,0,0
0.03052632,0,0,0.07894737,0,0,0,0,0,0,0,0,0.2631579,0,0,0,0,0,0,0,0.1536842,0,0,0,5.406316,0.24,0,0.1863158,0,0.06421053
0,0,0,0,0,0,0,0,0,0,0.2200675,0,0,0,0,0,0.02905184,0,0,0,0,0.1091729,0.01125089,0,0,0,0,0,0.006514207,0
0,0,0,0,0,0,0,0.04120069,0,0,0.02559624,0,0.06139342,0,0,0,0,0.2027296,0.01003477,0.1944054,0,0,0,0,0,0.01765053,0,0.04619048,0.5890704,0
0,0,0,0,0,0,0,0,0,0,1.121429,0,0,0.01428571,0,0,0,0,0.4785714,0,0,0,0,0,0,0,1.65,0,0,0
0.007692308,0,0,0.03461538,0.01153846,0,0,0,0,0,0,0,0.04615385,0,0,0.01538462,0,0,0,0,0,0,0,0.05,0,0.5923077,0,0,0,0.08846154
0,0,0,0,0,0.07984386,0,0,0,0,1.644709,0,0,0,0,0,0,0.03483845,0.4162058,0,0,0.004323308,0,0,0,0.01095041,0,0.002395833,0.2739085,0
0,0,0,0,0,0,0,0,0,0,0.1368044,0,0,0.4565185,0.09175,0,0.2133738,0,0,0,0,0,2.917485,0,0,0,0,0,0.01493416,0
1.75375,0.255,0.035,0.18875,0,0,0,0,0,0,0,3.15,0.17375,0,0,0,0,0,0,0,0.13875,0,0,0,0.03375,0,0,0.115,0,0.3175
0,0,0,0,0.0706014,0.003657804,0,0,0,0,1.671293,0.01839128,0.2051577,0,0,0,0,0.1219469,1.972515,0.001196201,0,0,0,0,0,0,0,0.3009487,0.09614585,0
0,0,0,0,0,0,0,0,0,0,3.835,0,0,0,0,0,0,0,0.035,0.315,0,0,0,0.1035,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1758824,0.1575882,0,0.3542941,0,0,0,1.134706,0,0.9605882,0,0.2168824,0.007941176,0,4.117647e-4,0,0,0,0,0.03764706,1.176471e-4,0,0
0,0,0,0,0.00344664,0,0,0.024541,0.3124875,0,0.1478114,0,5.99838e-4,0,0,0,0.281969,0,0.1247595,0,0,0.3001635,0.002161239,0.01042144,0,0,0.1372454,0,0.003037151,0
0.06944444,0,0.07937764,0.001403664,0.1113636,0,0,0,0,0,0.01173412,1.495131,0.1394957,0,0,0,0,0,0.01198378,0,0,0,0,0,0.7556675,0.8471074,0,0.003888889,0,0.2179119
0,0,0,0,0,0,0,0.008799133,0.05259123,0,1.273937,0,0.001111367,0,0.02833333,0,0,7.490056e-4,0.06274582,0,0,0.04177109,0.001483073,0,0,0,0.1359812,0,0,0
0.005894737,0,0.4484211,0,0.4205263,0.01421053,0,0.2073684,0.5915789,0.07526316,0.05,1.896947,0.5252632,0,0,1.252632,0,0.01684211,0.059,0.2747368,0,0,0,0.9747368,0,0,0,0.05989474,0,0
2.375103,0.1807703,0,0,0,0,0,0.0190152,3.354646,0.001290591,0,2.425386,0.01076109,0,0,0.0024179,0,0,0,0.2802761,0,0,0,0.03216683,0.01821998,15.76669,0,0.0264,0,0
0,0.2672279,1.741456,0,0.5594545,0.01051911,0,0.05697916,0.1596793,0,0.003071549,5.667922,0.07275071,0,0,0.8301541,0,0,0,0.001700141,0.3721429,0,0,0,0,0.07502952,0,3.095238e-4,0,2.223591e-4
0,0.06514613,0,0,0.2468182,0.02364265,0,0.1891806,0.5275414,0.1944994,0.2378267,9.272456,0.0102035,0,0,0,0,0.01679451,0,0.9160584,0,0,0,0,0,3.23781,0,0.0380625,0,0
0,0,0,0,0,0,0,0,0,0,0.5725,0,0.2475,0,2.07125,0,0.32625,0,0,0,0,0.19125,0,0,0,357.9116,0.0145,0,0,0
0,0,0,0,0,0,0,0.02490356,0,0,0.7696459,0,0.006392274,0,0,0,0.5725128,7.205951e-4,0.3257467,0,0,0.03609023,0.09240565,0,0,0,0.06421678,0,0.04760915,0
0.02486154,0,0.5773418,0.08056738,0.04677818,0,0,4.538235e-4,0,0.001915071,0.2327825,7.327307,0.009068751,0,0,0.01014796,0,0.001562064,0.003429204,0,0.45052,0,0,0.1175647,0,0.8951736,0,0,0,0
0,0.1116401,0,0,0.03262338,0,0,0.3793586,2.347067,0,0.1235847,9.594167e-4,0.02707793,0,0.1839524,0,0,0,0.09473767,0,0,0,0.001519601,0,0,2.115348,0,4.603175e-4,0,0.002919175
0.006510591,0.1409095,0,0,0.3184822,0.0299318,0,0,0,0,0,4.01933,0.151699,0,0,0,0,0,1.442863e-4,0,0.4391304,0,0,0,1.850509,0,0,0.07246377,0,0.9073588
0,0,0,0,0,0.05116459,0,0.3377787,0.06912269,0,1.255174,0,0.002173958,0,0,0,0,0.02117408,0,0.8333574,0,0,0,0,0,0,0,6.060606e-5,0,0
0,0,0,0,0,0.01871895,0,0,0,0,0.8537099,0.2164624,0.05893596,0,0,0,0,0.2948338,2.725456,0.001110758,0,0,0,0,0,0,0,0.1939375,0.1564189,0.002364703
0.8105263,0,0,0.08421053,0,0.04736842,0,0,0,0,0,0,0.1105263,0,0,0,0,0,0.005263158,0,0,0,0,0,0.3052632,0.3789474,0,0.8631579,0,0.4894737
0,0,0,0,0.09375,0,0,0.6125,0.7875,0,0.23125,0,0.0125,0,0,0.91875,0,0.30625,0.025,0,0,0,0.01875,0,0,0.8625,0,0.00625,0,0
0.07578947,0,0.1547368,1.263158,0.02815789,0.09578947,0,0,0,0,0.1115789,0,0.1011053,0,0,0,0,0,0,0,0.3252632,0,0,0,8.774737,6.311579,0,0.7833684,0,0.4113684
0,0,0,0,0.09361111,0,0,0.2255556,0.5822222,0,0.2033333,0,8.888889e-4,0,0.71,0,0.5488889,0,0.007777778,0.003444444,0,0.09777778,0.01555556,0.08444444,0,1.317778,1.307778,0,0,0
0,0,0,0,0.3363636,0,0,0,0.4,0,0.9090909,0,0,0,3.409091,0,0.8636364,0,0,0,0,0,0,0,0,0.1545455,0.009090909,0,0,0
0,0,0,0,0,0.8285714,0,0,0,0,1.511429,0,0,0,0,0,0,0.009785714,0.1242857,0,0,0,0,0,0,0,0,0,0.01435714,0
0,0,0,0,0,0,0.3961905,0,0,0,0.00652381,0,0,8.15619,0.01714286,0,0.1333333,5.714286e-4,2.380952e-4,0,0,0,0.967619,0,0,0,0.1619048,0,0.02095238,0
0,0,0,0,0,0,0.03125,0,0,0,0.09375,0,0,0.1625,1.625,0,0.4,0,0.0875,0,0,0,0.58125,0,0,0,0.01875,0,0.03125,0
1.211765,0,0,0.2941176,0,0,0,0,0,0,0,0,0.4058824,0,0,0,0,0,0,0,0,0,0,0,2.964706,0,0,0.1882353,0,0.2294118
