ATLANTIC.HERRING,BARNDOOR.SKATE,ATLANTIC.COD,AMERICAN.PLAICE,AMERICAN.LOBSTER,NORTHERN.SHORTFIN.SQUID,SPOT,LITTLE.SKATE,WINTER.SKATE,YELLOWTAIL.FLOUNDER,LONGFIN.SQUID,HADDOCK,SILVER.HAKE,ATLANTIC.CROAKER,SMOOTH.DOGFISH,LONGHORN.SCULPIN,SUMMER.FLOUNDER,FOURSPOT.FLOUNDER,BUTTERFISH,SEA.SCALLOP,POLLOCK,BLUEFISH,NORTHERN.SEAROBIN,WINTER.FLOUNDER,ACADIAN.REDFISH,SPINY.DOGFISH,SCUP,RED.HAKE,SPOTTED.HAKE,WHITE.HAKE
0,0,0,0,0,0,0,0.139375,0,0,0.0775,0,1.25e-4,0.1875,1.89625,0,0.025625,0,0.3725,0,0,0.019375,0.05125,0,0,0,0.030625,0,0.04125,0
0,0,0,0,0,0,0,0.2842857,0,0,0.05904762,0,0,5.846667,0.4966667,0,0.005095238,0,0.001904762,0,0,0,0.221,0,0,0,0.512381,0,0.06285714,0
5.502857,0,0,0.09,0,0,0,0,0,0,0,0.1771429,0.5142857,0,0,0,0,0,0,0,0,0,0,0,1.605,0,0,0.1164286,0,0
4.01125,0,0,0.014375,0,0.00875,0,0,0,0,0,0,0.632125,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0.8313125,0,0.0625
0.21125,0.205625,0,0.13125,0.19125,0.048125,0,0.03125,0,0,0,0.003,1.969812,0,0,0.05375,0,0.101875,0.0045,0.0875,0,0,0,2.76,0,0.1375,0,0.239375,0,0
0,0,0,0.0075,0,0.02357143,0,0.7214286,2.475,0,4.041429,0,0.01214286,0,1.178571,0,0.205,0,0.0155,0,0,0,0,0,0,9.766429,0,0,0,0
0,0,0,0,0,0.001222222,0,0.3733333,0.4994444,0,1.632778,0,0.003611111,0,0.2733333,5.555556e-5,0,0,0.02666667,0,0,0,0.01333333,0,0,0.06611111,0,0,0,0
0,0,0,0,0.3376923,0,0,0.9541538,1.113077,0,0,0.004076923,0.1251538,0,0,0,0.1761538,0.003846154,0.007692308,0,0,0,0,0,0,0.3138462,0,0.06438462,0,0
1.581053,0,0,0.2486316,0,0,0,0,0,0,0,0.002263158,0.5242105,0,0,0.7126316,0,0,0,0,0,0,0,0,0,0,0,1.603421,0,0
0,0.5607143,0,0,0.09928571,0,0,0,0.04785714,0,0,1.62,0.1614286,0,0,0,0,0,0,0,0,0,0,0,0,0.1271429,0,0.1292857,0,0.1007143
0.02,0,5.827143,0,0,0.01285714,0,0,0,0,0,9.952857,0,0,0,0,0,0,0,0,0.7471429,0,0,0,0,0,0,0,0,0
0,0,2.225,0,0,0,0,0,0,0,0,16.16533,0,0,0,0,0,0,0,0,0.4896667,0,0,0,0,0,0,0.1966667,0,0
0,0,0,0,0.06333333,0,0,0.2775,0.06666667,0,0,0,0.1958333,0,0,0,0,0.02583333,0,0,0,0,0,0,0,0,0,0.05583333,0,0
0.01769231,0,0,0.1369231,0.05769231,0,0,0,0,0,0,1.196923,0.09538462,0,0,0,0,0,0,0,0.5484615,0,0,0,1.000769,0,0,0,0,0
0.006842105,0,6.286421,0.02473684,0,0,0,0,0,0,0,3.075263,0.1210526,0,0,0.04631579,0,0.01105263,0,0,0.5147368,0,0,0,0.04789474,2.550526,0,0,0,1.291579
0.089375,0,0,0.001375,0,0,0,0,0,0,0,0,0.136625,0,0,0,0,0,0,0,0,0,0,0,0.595,2.465,0,0.055,0,0.58125
0.04666667,0,0.2690476,0.2561905,0.05142857,0.00952381,0,0,0,0.01561905,7.619048e-4,0,0.3210952,0,0,0,0,0,0,0,0,0,0,0,0,1.991429,0,0.3835714,0,0.0302381
0,0,0,0.0725,0,0.02416667,0,0,0,0,0,0,0.1383333,0,0,0.008166667,0,0,0,0,0,0,0,0,0.4791667,7.355,0,0.02333333,0,0
0.1093333,0,0,0.048,0,0,0,0,0,0,0,0,0.1626667,0,0,0,0,0,0,0,0,0,0,0,0.5273333,0.6126667,0,0.35,0,0.448
0.02652174,0,0.3904348,0.09782609,0,0,0,0,0,0,0,0.1026087,0.2586957,0,0,0,0,0,0,0,0,0,0,0,0.1495652,0,0,0.1413043,0,0
0.3153333,0,0,0.02733333,0,0,0,0,0,0,0,0,0.582,0,0,0,0,0,0,0,0,0,0,0,2.108,0.9286667,0,0.09266667,0,0.2086667
0.335625,0,0,0.0825,0.046875,0,0,0,0,0,0,0,0.650625,0,0,0,0,0,0,0,0,0,0,0,0.18625,0.219375,0,0.181875,0,0
0.03363636,0,0,0.005909091,0,0,0,0,0,0,0,0.04727273,0.5245455,0,0,0,0,0,0,0,0.01681818,0,0,0,2.7005,0,0,0.03090909,0,0.2740909
0.01461538,0,0,0,0,0,0,0,0,0,0,0.1246154,0.08030769,0,0,0,0,0,0,0,0,0,0,0,0.3592308,0,0,0,0,0.3561538
0.03388889,0,0.5822222,0,0.03777778,0,0,0,0,0,0,0.8105556,0.2561111,0,0,0.1822222,0,0,0,0,0.16,0,0,0.04777778,2.222222e-4,0.6855556,0,0.1020556,0,0.5085
0.0185,0,0.6415,0.015,0.105,0,0,0,0,0,0,0.6105,0.1855,0,0,0.0695,0,0,0,0,0.084,0,0,0,0.733,0,0,0.0179,0,0.3365
0,0,0.4795455,0,0.1795455,0.004772727,0,0,0,0,0,0.59,0.1077273,0,0,0.1,0,0,0,0,0.01681818,0,0,0,0.02409091,0,0,0.03,0,0.1795455
0.4545833,0,0,0.3825,0,0,0,0,0,0,0,0.04416667,0.2491667,0,0,0,0,0,0,0,0.01958333,0,0,0,0.3475,0.90125,0,0.05166667,0,0.9454167
0.001791667,0,0,0.09708333,2.97625,0.030375,0,0,0,0,0,0.0075,0.8183333,0,0,0.20625,0,0,0,0,0,0,0,0.08666667,8.333333e-5,0.01308333,0,0.004583333,0,0.165
0,0,0,0,0,0.02333333,0,0.3633333,0,0,0.02333333,0,0.03166667,0,0,0,0,0.04333333,0.04333333,0.4683333,0,0,0,0,0,0.01166667,0,0.075,4.255,0
0,0,0,0,0,0.1633333,0,0,0,0,0.5633333,0,0,0,0,0,0,0,1.666667e-4,0.21,0,0,0,0,0,0,0,0,0.009666667,0
0,0,0,0,0,0.01016667,0,0,0,0,0.6513333,0,0.01666667,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,11.5775,0
0,0,0,0,0,0,0,0,0,0,0.1628571,0,1.428571e-4,0,0,0,0,0.04857143,8.571429e-4,0,0,0,0,0,0,0,0,0,0.5742857,0
0,0,0,0,0.1045455,0.1490909,0,0,0,0,0.004727273,0,0.008181818,0,0,0,0,0.02272727,0,0,0,0,0,0,0,0.007272727,0,0,0.9445455,0
0,0,0,0,1.777778,0.04788889,0,0,0,0,0.6454444,0,0,0,0,0,0,0,1.838333,0,0,0,0,0,0,0,0,0,0.08,0
0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0.01075,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1988889,0,0,0,0.0125,0,0,0.7105,0,0,0,0,0.007111111,0,0,0,0.06333333,0,0,0,0.4517222,0,0,0
0,0,0,0,0,0,0,0,0,0,0.09076923,0,0,0.2123077,0,0,0,0,0.01692308,0,0,0.02923077,0.07076923,0,0,0,0.2369231,0,0.01692308,0
0,0,0,0,0,0,0.06769231,0,0,0,0.006538462,0,0,22.68615,0,0,0.02384615,0,0.002230769,0,0,1.18,0,0,0,0,0.001769231,0,0,0
0,0,0,0,0,0,1.111182,0,0,0,0.07636364,0,0,0.5588182,0,0,0,0,0.1312727,0,0,0.04445455,0,0,0,0,2.856364,0,0,0
0,0,0,0,0,0,0,0,0,0,0.6383333,0,0,0,0,0,0.1133333,0,6.666667e-4,0,0,0,1.795,0,0,0,0.006333333,8.333333e-5,0.06333333,0
0,0,0,0,0,0,0,0,0,0,0.4555556,0,0,0,0,0,0,0.08444444,0,0,0,0,0.02222222,0,0,0,0,2.222222e-4,1.04,0
0,0,0,0,0,0,0.6928571,0,0,0,0.1261786,0,0,0.3315,0.05428571,0,0.03928571,0,1.785714e-4,0,0,0.06071429,0.002785714,0,0,0,3.098107,0,0,0
0,0,0,0,0,0,2.192222,0,0,0,0.1066667,0,0,0.576,0,0,0.1477778,0,1.582667,0,0,0.2844444,0,0,0,0,6.719278,0,0,0
0,0,0,0,0,0,0.01888889,0,0,0,0.004888889,0,0,34.12867,0.06333333,0,0.05777778,0,0.001166667,0,0,0,1.584333,0,0,0,0.2477778,0,0.1411111,0
0,0,0,0,0.01328571,0,0,0.08,0,0,0.2203571,0,0,0,1.73,0,0.5885714,0,0.01264286,0,0,0,0,0.01,0,0,0,0,0,0
0,0,0,0,0,0,0.41,0,0,0,0.003555556,0,0,68.11111,1.403333,0,0.6588889,0,0.03333333,0,0,0,6.962222,0,0,0,3.557778,0,0.09422222,0
0,0,0,0,0,0,0,0,0,0,0.01668421,0,0,1.344211,1.006316,0,0.1557895,0,8.947368e-4,0,0,0.01578947,0.8086842,0,0,0,3.228421,0,0.01789474,0
0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,4.9825,0,0.5625,0,0.18,0,0,0,0.010875,0,0,0,0,0,0,0
0,0,0,0,0,0.09714286,0,0,0,0,0.6314286,0,0.04642857,0,0,0,0,0.1585714,1.205714,0,0,0,0,0,0,0,0,0,0.6542857,0
0,0,0,0,0.032,0.316,0,0,0,0,0.01373333,0,0,0,0,0,0,0.0106,0.002133333,0,0,0,0,0,0,0,0,0.02666667,0.1066667,0
0,0,0,0,0.6155556,0.02222222,0,0,0,0,0.8288889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9755556,0
0,0,0,0,0,0.04571429,0,0,0,0,0.3428571,0,0.02,0,0,0,0,0,0.003714286,1.042857,0,0,0,0,0,0,0,0,0.1657143,0
0,0,0,0,0,0,0,0.38,0.06909091,0,0.003545455,0,0.03636364,0,0,0,0,0.1781818,0,0.2018182,0,0,0,0,0,0,0,0.03272727,1.061818,0
0,0,0,0,0,0,0,0.3569231,0,0,0.003,0,0.03538462,0,0,0.005,0,0.24,0,0.8323077,0,0,0,0.004153846,0,0,0,0.1230769,0.3107692,0
0,0,0,0,0.045,0.1075,0,0,0,0,1.4875,0,0.02,0,0,0,0,0.00925,0.03,0,0,0,0,0,0,0,0,0,0.485,0
0,0,0,0,0,0.4542857,0,0,0,0,5.097143,0,0.01714286,0,0,0,0,0.01428571,5.374286,0,0,0,0,0,0,0.01714286,0,0,0.4171429,0
0,0,0,0,0,0,0,0,0,0,0.59,0,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-4,0.025,0
0,0,0,0,0,0,0,0.1106667,0,0,0.077,0,6.666667e-5,1.136,0.9493333,0,0.1653333,0,0.0178,0,0,0.02933333,0.1666667,0.007533333,0,0,0.0888,0,0,0
0,0,0,0,0.04,0,0,0.4311111,0.03222222,0.05555556,0.2988889,0,0.1315,0,0.2022222,0.003833333,0,0.1655556,0,0.2266667,0,0,0,0.1811111,0,0,0,0.02561111,0.4506667,0
0,0,0,0,0,0,0,0,0,0,0.7857143,0,0.01,0,2.414286,0,0,0,0,0.6514286,0,1.08,0,0.1657143,0,0,0,0,0.005285714,0
0,0,0,0,0,0,0,0.386087,0.05826087,0,0.03391304,0,0.00017391300000000001,0.06086957,0.6652174,0,0.1591304,0,0.01608696,0,0,0.1478261,0.00426087,0,0,0,0.06995652,0,0.01217391,0
0,0,0,0,0,0.01658333,0,0.1033333,0,0,0.6283333,0,0.7216667,0,0,0,0,0.19,0.1183333,0.415,0,0,0,0,0,10.08,0,0.1166667,0.05833333,0
0,0,0,0,0,0,0,0.04909091,0,0.1363636,0.5672727,0,0.1069091,0,0,0,0,0,0.2076364,0.01090909,0,0,0,0.03818182,0,64.08236,0,0.04727273,0.004727273,0
0,0,0,0,0,0,0,0.25125,0,0,0.03875,0,5e-4,0,0.9975,0,0.06625,0,0.0025625,0,0,0.085,0,0,0,0,0.0011875,0,0,0
0,0,0,0,0.008277778,0,0,0.03111111,0,0,0.1933333,0,5e-4,0.3866667,1.624444,0,1.83,0,0.06444444,0,0,0,0.05333333,0,0,0,0.3477778,0,0,0
0,0,0,0,0,0,0,0.496,0.3026667,0,0.04933333,0,1.333333e-4,0,18.13467,0,0.84,0,0.006266667,0,0,1.226667,0.001133333,0,0,0,0.116,0,0,0
0,0,0,0,0,0,0,0.2317647,0.2941176,0,0.4670588,0,0.03888235,0,0.4,0,0.2576471,0.001882353,0.02117647,0.02588235,0,0.1164706,0.009588235,0.3094118,0,1.931765,5.294118e-4,0,0.01411765,0
0,0,0,0,0,0,0,0,0,0.007363636,3.776364,0,0.01818182,0,0.2618182,0,0,0,0.02909091,0.7290909,0,0.4563636,0,0.06363636,0,4.052727,0,9.090909e-5,0.01090909,0
0,0,0,0,0,0.03333333,0,0,0,0,2.68,0,0.06166667,0,0,0,0,0,1.22,0.001666667,0,0,0,0,0,0.1733333,0,0,0.2566667,0
0.01511111,0,0,0,0,0,0,0,0,0,0.04,0,0.7933333,0,0,0,0,0.2488889,0.1266667,0,0,0,0,0,0,11.64222,0,0.6755556,0.04888889,0
0,0,0,0,0,0,0,0,0,0,0.1866667,0,0,0,0,0,0.08444444,0,0.02222222,0,0,0.6755556,0,0.08444444,0,348.3676,0.03333333,0,0,0
0.001333333,0,0,0,0,0,0,0.03333333,0,0,0.3568333,0,0.002833333,0,0,0,0.04,0.05,5.516,0,0,0.5933333,0,0.2377778,0,5.473333,5.033333,0,0,0
0,0,0,0,0.045,0,0,0.0725,0.2625,0,0.5925,0,6.25e-5,0,0.15875,0,0.135,0,0.17625,0,0,0.5,0,0.1225,0,0.24625,12.55125,0,0,0
0,0,0,0,0,0,0,2.324,1.076,0.024,0.019,0,0.011,0,0,0,0.827,0.046,0.058,0.0022,0,0,0.0028,0.293,0,2.403,0.933,0.026,0.027,0
0,0,0,0,0,0,0,7.175652,7.697391,0,0.002869565,0,0.05130435,0,0.2573913,0,0.393913,0.06173913,0.006086957,0,0,0,0.001826087,0.09391304,0,0.6591304,0.4217391,0.006956522,0.07826087,0
0,0,0,0,0.02446667,0,0,0.1413333,0,0.032,0.1986667,0,0.02933333,0,0,0,0.5026667,0,0.04533333,0.01013333,0,0.3,0,0.332,0,18.62667,0,0,0.005266667,0
0,0,0,0,0.057,0,0,0.5983333,0.1183333,0,0.2516667,0,0.0515,0,1.148333,0,3.106667,0.275,0.51,0.004583333,0,0.5783333,0,0,0,0,0,0,0,0
0,0.9529412,0,0,0.1152941,0,0,0.07058824,1.972941,0.002470588,0.2,0.009411765,0,0,2.117647,0,0.09294118,0,0.01529412,0.01294118,0,0.6952941,0,0.1,0,13.40471,0,0,0,0
0,0.7742857,0,0,0,0,0,0.1028571,0.4671429,0,4.51,0.001857143,0.04857143,0,0.1814286,0,0.07571429,0,0.001071429,0.02857143,0,0,0,0.04142857,0,1.675714,0,0,0,0
0,0,0,0,0,0.0163,0,0,0,0,0,0,0.262,0,0,0,0,0.194,0.0124,0,0,0,0,0,0,0,0,0.974,0.09,0
0,0,0,0,0,0,0,0.608,0.314,0,0.086,0,6e-4,0,0,0,0.09,0,0,0,0,0,0.022,0,0,24.382,0,2e-4,0,0
0,0,0,0,0,5e-4,0,0.3357143,0.8542857,0,0.03428571,0,1.428571e-4,0,0.44,7.142857e-5,0,0,0.001857143,0,0,0,0.04428571,0,0,2.367143,0,0.003071429,0.01714286,0
0,0,0,0,0,0,0,0.1457143,0.8057143,0.05,0.001428571,43.24143,0.006142857,0,0,0.2442857,0,0,0,0.2971429,0,0,0,0.06857143,0,0,0,0.03,0,0.09714286
0,0,0,0,0.11125,0.19,0,0.27875,1.115,5.06625,0,0.24625,0.1075,0,0,0.5775,0,0.1125,0.00625,0.06,0,0,0,0.0675,0,0,0,0.15,0,0
0,0,0,0,0.0825,0,0,0,0,0,0,0,0.30875,0,0,0,0,0,0,0,0,0,0,0,1.3875,0,0,0,0,0.34
0.2333333,0,0.6644444,0,0,0.015,0,0,0.1,0,0,16.61556,0,0,0,0.05333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01466667,0,0,0.1616667,0.6916667,0.0225,0,0,0.06166667,0,0,7.873333,0.2,0,0,0,0,0.1483333,0,0,0,0,0,0,0,0,0,0.3916667,0,0
0,0,0.7106667,0,0.1493333,0.04506667,0,0,0.2106667,0,0,4.044533,0.2413333,0,0,0,0,0,0,0,0,0,0,0,0.006533333,0,0,0,0,0.07013333
1.508235,0,3.637647,0,0.1058824,0.02470588,0,2.784706,7.7,0.6776471,0,10.14588,0.2764706,0,0,4.085882,0,0,0,0,0.3894118,0,0,0,0,0,0,0.08,0,0
0,0,0,0,1.589333,0.04133333,0,0.084,1.354267,0,0.272,0,0.0016,0,0,0.1033333,0,0.03066667,0.08133333,0,0,0,0,1.909333,0,0.084,0,0,0,0
0,0.5290909,0,0,0.09727273,0.006818182,0,3.358182,4.586364,0,0.25,1.363636e-4,6.363636e-4,0,1.053636,0.01909091,0.01909091,0,0.002090909,0,0,0,0.04,0.006909091,0,0.5545455,0,0.01272727,0,0
0,0,0,0,0.05333333,0,0,0.06333333,0,0,3.062667,0,0.01333333,0,0,0,0.08833333,0,4.71175,0,0,0.5283333,0,0.205,0,130.95,0,0,0,0
1.604947,0,0.4389474,0.002736842,0,0.07157895,0,0,0.68,0.09694737,0.02631579,0,0.05684211,0,0,0.2294737,0,0,0.001105263,0,0.3315789,0.2126316,0,0.9798947,0,79.07221,0,0.3505263,0,0.007263158
0,0,0.2,0,0.05333333,0,0,0.05166667,1.743333,0,0.00525,0,0,0,0.465,0,0,0,0,0,0,0.7,0,0,0,48.2765,0,0,0,0
0.07,2.378,0.128,0,0,0.021,0,0.7875,0.8565,0.092,0.0053,0,2.102,0,0,0.127,0.117,0.037,0.223,0.214,0,0,0,1.192,0,1.82,0,0.115,0,0
0,0.7413333,1.333333e-4,0,0.09466667,0.009333333,0,0.492,2.074667,0.02133333,0.04666667,0,0.0052,0,0.2853333,0,0,0.0084,0.009333333,0,0,0,0,0,0,0.7133333,0,8e-4,0,0
0.3877778,0,0,0,0.3788889,0.005555556,0,0.7244444,0.3355556,0.23,0,0,0.9922222,0,0,0,0,0.01222222,0.35,0.07444444,0,0,0,0.1811111,0,0.1422222,0,0.1311111,0,0.05
0.82625,0,1.25e-4,0.23,0,0,0,0,0,0,0,0.02125,0.78375,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,2.6125,0,0.2425
5.7675,0,0,0.755,0,0,0,0,0,0,0,0.16,0.19125,0,0,0,0,0,0,0,0,0,0,0,3.6375,0,0,0.23625,0,0
0.01066667,0,0.2506667,0,0,0.009333333,0,0,0,0,0,0.07733333,0.03466667,0,0,0,0,0,0,0,0.3733333,0,0,0,9.7434,0,0,0.003,0,0
0.168,0,0,0,0.04933333,0,0,0,0,0,0,0.1213333,0.05866667,0,0,0,0,0,0,0,0.1786667,0,0,0,3.593333,0,0,0,0,0.01466667
0.06153846,0.9415385,0,0,0,0,0,0,0,0,0,1.373846,0.04461538,0,0,0,0,0,0,0,1.226154,0,0,0,2.187692,0,0,0,0,0.1107692
0.1233333,0,0.1811111,0.01444444,0.1777778,0,0,0,0,0,0,0.3455556,0.1522222,0,0,0,0,0,0,0,0.01444444,0,0,0,0.01888889,0,0,0,0,0.07222222
0.06210526,0,0,0.001789474,0,0.05052632,0,0,0,0,0,3.093684,0.01263158,0,0,0.01684211,0,0,0.001052632,0,0.02736842,0,0,0.03684211,0.01789474,0.1589474,0,0.007368421,0,0.02
0,0,0,0,0,0,0,0,0,0,0,0,0.02444444,0,0,0,0,0,0,0,0,0,0,0,5.555556e-5,6.883333,0,0.01,0,0.02
0.04307692,0,0,0.04423077,0,0,0,0,0,0,0,0,0.9015385,0,0,0,0,0,0,0,0,0,0,0,0.7307692,0,0,0,0,0.5076923
0.1191304,0,0.7804783,0.02521739,0,0.009565217,0,0,0,0,0.001304348,0.2886957,0.005217391,0,0,0.1521739,0,0,0,0,1.246087,0,0,0.1156522,0.004391304,5.551304,0,0.04869565,0,0
0.02,0,6.083722,0,0,0,0,8.333333e-4,0.7766667,0.1066667,0.003166667,9.85,0.06577778,0,0,0.1312778,0,0,0,0.02222222,0.3144444,0,0,0.01333333,0,66.94811,0,0.05083333,0,0.03
0.1066667,0,0.3586,0,0,0,0,0,0,0,0,1.278667,4.666667e-4,0,0,0.016,0,0,0,0,0.08133333,0,0,0,0.01133333,1.222667,0,2.666667e-4,0,0.5173333
0,0,0,0,0.06,0.06,0,0,0,0,2.928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04342857,0,0,0.1314286,0
0,0,0,0,0.1514286,0.03,0,0,0,0,0.2157143,0,0,0,0,0,0,0.02285714,0,0,0,0,0,0,0,0,0,0,0.1485714,0.05285714
0,0,0,0,0.02428571,0,0,0,0,0,0.05714286,0,0,0,0,0,0,0.15,0.01142857,0,0,0,0,0,0,0,0,0,0.04285714,0
0,0,0,0,0,0.08909091,0,0.1145455,0,0,1.267273,0,0,0,0,0,0,0.02363636,0.32,0.04545455,0,0,0,0,0,0,0,0,0.4145455,0
0,0,0,0,0,6.651333,0,0,0,0,0.14,0,0.01733333,0,0.056,0,0,0.03866667,0.01333333,0,0,0,0,0,0,0.04933333,0,0.01066667,0.2573333,0
0,0,0,0,0,0,0,0,0,0,1.395,0,0,0,0,0,0,0,3.75e-4,0.0065,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.04526316,0,0,0,0.02315789,0,0,0.4557895,0,0,0,0,0.1010526,0,0,0,8.947368e-4,0,0,0,0.1810526,0,0,0
0,0,0,0,0,0,0,2.287059,0.2211765,0,0,0,0.02988235,0,0,0,0.04823529,0.06,0.001294118,0.008294118,0.001176471,0,0,0.2235294,0,0.2423529,0,0.1180588,0,0
0,0,0,0,0,0,0,1.338571,0.08571429,0,0.05285714,0,0.006142857,0,1.637143,0,0.3942857,0,0.005785714,0.002285714,0,0,0.02142857,0.1771429,0,2.202857,0,4.285714e-4,0.04571429,0
0,0,0.009347826,0,0.09913043,0.003521739,0,2.89813,0.02956522,0.002695652,0,7.394783,0.1773478,0,0,0.03826087,0,0.1634783,0.002478261,0.3921739,0,0,0,1.211304,0,0.0573913,0,0.2285652,0.02695652,0
0,0,0,0,0.1964706,0,0,7.620941,0,0.04941176,0,7.474765,1.088235,0,0,0,0,0.6364706,0.005470588,0.02,0,0,0,0.1305882,0,0,0,0.9976471,0.01764706,0.2094118
0,0,0,0,0.01692308,0.06307692,0,0.04461538,0,0,3.156923,0,0.08307692,0,0,0,0,0.3738462,0.6138462,0.4261538,0,0,0,0,0,0.1307692,0,0.004615385,0.05384615,0
0,0,0,0,0,0.2166667,0,0,0,0.007,2.443333,0,0.01766667,0,0,0,0,0,0.0055,0.1966667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.291765,0,0.04705882,0.008235294,0,0.03294118,0,0,5.882353e-5,0,0.3717647,0.007764706,0.2070588,0,0,0,0.1094118,0,0,0,0.03676471,0.02235294,0
0,0,0,0,0,0,0,0.5328571,0,0.02285714,0.02142857,0,0.05571429,0,0.2214286,0.004785714,0,0.2285714,0.1228571,0.04285714,0,0,0,0.1742857,0,0,0,1.428571e-4,0.1042857,0
0,0,0,0,0,0.004,0,0,0,0,0.9628571,0.006428571,0,0,0,0,0,0,0,0.7114286,0,0,0,0,0,0.01185714,0,2.857143e-4,0,0
0,0,0,0,0,0,0,0,0,0,0.1025,0,0.00225,0,0.155,0,0,0,0,0.0175,0,0,0.3825,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.03368421,0,0,6.046316,6.191579,0,0.05894737,0,0.001368421,0,0,0.8673684,0.01789474,0,0,0,0.4989474,0,0.004210526,0
0,0,0,0,0,0,0.007368421,0.03368421,0,0,0.1368421,0,0.001105263,12.70421,3.509474,0,0.3347368,0,1.052632e-4,0,0,0,0.1810526,0,0,0,0.01894737,0,0.002631579,0
0,0,0,0,0,0,0,0,0,0,0.06461538,0,0.002692308,0.1353846,4.632308,0,0.5892308,0,7.692308e-5,0,0,0,0.06769231,0,0,0,0.007692308,0,0.003692308,0
0,0,0,0,0,0.154,0,0.06,0,0,3.564,0,0.0123,0,0,0,0,0.01,0.0018,4.064,0,0,0,0,0,0,0,0.0382,0.05,0
0,0,0,0,0,0.027,0,0,0,0,4.988571,0,0.01357143,0,0,0,0,0.1028571,1.168571,0.005,0,0,0,0,0,0,0,0,0.03714286,0
0,0,0,0,0.01866667,0,0,4.198667,0,0,0.1306667,0,0.1466667,0,0,0.0028,0,0.6813333,0.01866667,0.1493333,0,0,0,0,0,0.1693333,0,0.07466667,0.028,0
0,0,0,0,0,0,0,1.541053,0,0.1568421,0.07473684,0.001105263,0.01684211,0,0,0.009473684,0,0.6273684,0.003842105,0.1210526,0,0,0,0.04421053,0,0.2652632,0,0.06315789,0.01052632,0
0,0,0,0,0.0275,0,0,1.095,0,0,0.0048125,0.025,0.04875,0,0,0,0,0.38375,0.002,0.0875,0,0,0,0,0,4.02625,0,0.10625,0.0035,0
0,0,0,0,0,0,0,1.457333,0.308,0.2653333,0.2426667,0,0.005333333,0,0,0.004,0,0.596,0.01733333,0.788,0,0,0.2226667,0.06533333,0,14.96,0,0,0.08933333,0
0,0,0,0,0.0121,0,0,0.148,0,0,1.218,0,0.122,0,0,0,0,0.052,0.036,0.0158,0,0,0,0,0,2.766,0,0,0,0
0,0,0,0,0.02636364,0,0,1.168182,0.3790909,0.006363636,0.08909091,0,0.05363636,0,0.24,0,0.2627273,0.4618182,0.03454545,0.01545455,0,0,0.1072727,0.2081818,0,1.71,0.1718182,0.008181818,0.03818182,0
0,0,0,0,0.2177778,0,0,0.4166667,0,0,0.07444444,0,0.001777778,0,0,0,0.09888889,0.01033333,0.02333333,0,0.004277778,0.1344444,0,0.1622222,0,0.6066667,2.09,0,0.008388889,0
0,0,0,0,0,0.18,0,0,0,0,6.87,0,0.6266667,0,0,0,0,0,0.02666667,0,0,0,0,0,0,0,0,0.43,0.06666667,0
0,0,0,0,0,0.028,0,0,0,0,0.1,0,0.0084,0,0,0,0,0.11,0.024,0,0,0,0,0,0,0,0,0.0058,0.932,0
0,0,0,0,0.064,0.0046,0,0,1.6,0,3.03,0,0,0,0,0,2.054,0,0,0.0042,0,0,0,0,0,0.148,0,0,0,0
0,0,0,0,0,8.333333e-4,0,0,0,0,0.6666667,0.006,0,0,0,0,0,0,0,0.01316667,0,0,0,0.08,0,0,0,0,0,0
0,0,0,0,0.468,0.0147,0,0.478,1.174,0,0.4113,0,2e-4,0,0,0,0.292,1e-4,0,0,0,0,0,0,0,1.038,0,0,0,0
0,0,0,0,0.585,0.002375,0,0.0875,0.3825,0.13,0.105,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03846154,0,0,0,0.01846154,0,0.6461538,1.016923,2.781538,0,0.004076923,0.3305385,0,0,0.7353846,0,0.3353846,0.005692308,0.09538462,0,0,0,0,0,0,0,2.307692e-4,7.692308e-5,0
0,0.1116667,0,0,0.2083333,0.05391667,0,0.13,0.4366667,0,0,0.02666667,0.04858333,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0.03846154,0.1646154,0.2186154,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.07076923,0,0,0,0,0
0,0,0,0.0484,0,0.068,0,0,0.534,0.0976,0,5.458,0.044,0,0,0,0,0,0,0.344,0,0,0,0,0,0,0,0.088,0,0.05
